0 109253.4025
100 99299.7787
200 101899.7077
300 104885.9553
400 99635.1982
500 102956.2193
600 103017.8669
700 101168.3820
800 101828.7218
900 102278.9913
1000 102469.0891
1100 100071.1883
1200 102015.5136
1300 103303.5242
1400 98131.4126
1500 101956.0381
1600 104109.5773
1700 96947.8420
1800 101176.1270
1900 104931.8103
2000 97194.1596
2100 100490.6403
2200 103291.1028
2300 99334.9166
2400 99915.6942
2500 101265.9604
2600 99506.8098
2700 99433.2272
2800 100856.0293
2900 99160.8499
3000 98461.2356
3100 101149.2997
3200 99048.8847
3300 97574.3364
3400 101269.7021
3500 99297.4359
3600 96088.7826
3700 101665.7196
3800 100135.2843
3900 94807.7687
4000 101497.4904
4100 100927.8900
4200 95085.3150
4300 100050.7336
4400 99585.1086
4500 97236.6155
4600 98752.5523
4700 98787.3964
4800 97425.9367
4900 98120.0360
5000 98782.0743
5100 97088.8747
5200 97525.1316
5300 99364.2378
5400 96635.8007
5500 96901.3755
5600 100216.6951
5700 96356.6161
5800 96068.4016
5900 101326.8636
6000 96422.8475
6100 95002.1368
6200 101876.5366
6300 97160.6201
6400 95160.2970
6500 100013.5670
6600 97521.4484
6700 96406.4975
6800 98000.2401
6900 97225.8698
7000 96200.2644
7100 97628.5218
7200 97089.5239
7300 95354.7798
7400 97576.4012
7500 97254.1274
7600 94286.4282
7700 97774.7688
7800 97860.4250
7900 93335.0237
8000 97853.5106
8100 99160.3982
8200 92576.1659
8300 97470.9989
8400 100649.8617
8500 93538.2140
8600 97004.6926
8700 98126.2611
8800 95777.2899
8900 96561.9839
9000 96719.1393
9100 95645.8724
9200 96291.9587
9300 96553.1252
9400 95174.9165
9500 95925.6673
9600 96940.4875
9700 94719.6922
9800 95677.5281
9900 97538.9952
10000 94314.2561
10100 95107.2187
10200 98359.8654
10300 93897.1653
10400 94054.0377
10500 99734.7094
10600 94241.2352
10700 92946.6873
10800 100136.2747
10900 95041.0485
11000 94021.7723
11100 97297.6953
11200 95282.2973
11300 94921.7468
11400 96000.7821
11500 94995.0070
11600 94501.6772
11700 96058.3309
11800 94849.6468
11900 93876.2374
12000 96300.0341
12100 94708.3287
12200 93098.5128
12300 96604.8051
12400 94901.5675
12500 92118.1170
12600 97109.5490
12700 95679.1439
12800 91078.2933
12900 97366.8816
13000 96600.4103
13100 91392.7159
13200 96304.6421
13300 96023.8605
13400 93570.9758
13500 95012.7337
13600 95018.9405
13700 93579.1146
13800 94994.2131
13900 94897.8891
14000 93124.4617
14100 94928.6868
14200 95112.1079
14300 92613.4162
14400 94862.0569
14500 95817.9766
14600 91912.0140
14700 94663.9892
14800 96908.8488
14900 91269.3255
15000 94475.4504
15100 98156.6886
15200 91346.2973
15300 94574.9354
15400 97211.5827
15500 93073.2785
15600 94494.0855
15700 95229.0348
15800 93600.5008
15900 94455.1735
16000 95256.8188
16100 93345.7032
16200 94478.3076
16300 95685.0518
16400 92856.1385
16500 94397.5974
16600 96323.3877
16700 92511.0238
16800 94009.5996
16900 97447.8464
17000 92267.7456
17100 93443.7326
17200 98866.6261
17300 92618.4817
17400 93338.9712
17500 97845.7889
17600 94095.0516
17700 94444.4751
17800 95497.7390
17900 94223.2644
18000 94226.4789
18100 95515.6805
18200 93885.6063
18300 93910.6026
18400 95939.3167
18500 93763.0308
18600 93415.2423
18700 96496.2220
18800 93676.1931
18900 92763.0712
19000 97035.3702
19100 93796.4746
19200 91614.7226
19300 97600.2828
19400 94437.7482
19500 90691.3652
19600 97391.3579
19700 94765.2706
19800 92483.2397
19900 95434.3844
20000 94177.5538
20100 93196.9697
20200 95031.2336
20300 93917.3098
20400 92959.3168
20500 95047.8635
20600 94136.4841
20700 92120.2253
20800 95055.1837
20900 94512.4881
21000 91276.1140
21100 95397.0105
21200 95348.3539
21300 90529.9687
21400 95395.2296
21500 96227.3353
21600 90537.6840
21700 94991.1925
21800 95961.9994
21900 91964.2511
22000 94281.3954
22100 95217.8927
22200 92547.7199
22300 94020.7695
22400 95112.7071
22500 92544.0479
22600 93543.0971
22700 95687.0988
22800 92372.8330
22900 93097.7333
23000 96865.5111
23100 92190.7871
23200 92499.3952
23300 97594.0782
23400 92208.3374
23500 91944.1912
23600 97533.3387
23700 93195.9434
23800 92360.2454
23900 95883.6980
24000 94240.3472
24100 92761.3956
24200 95252.8192
24300 94281.2377
24400 92567.8728
24500 95475.8636
24600 94471.6160
24700 92012.2902
24800 95671.4000
24900 94833.6329
25000 91271.9892
25100 95459.9798
25200 95744.1820
25300 90791.2072
25400 95286.1841
25500 96198.7956
25600 91202.5727
25700 94784.8304
25800 95398.4282
25900 92198.6987
26000 94260.7512
26100 94836.6638
26200 92639.5321
26300 94219.4272
26400 94987.5856
26500 92496.5555
26600 94041.4755
26700 95462.3141
26800 92173.9340
26900 93433.5298
27000 96336.0017
27100 91725.4762
27200 92853.7466
27300 97595.4703
27400 91645.6322
27500 92408.8645
27600 97698.2376
27700 92841.4924
27800 93160.6029
27900 95297.3965
28000 93612.5430
28100 93368.8765
28200 94549.5569
28300 93549.4583
28400 93214.1997
28500 94804.3585
28600 93459.4361
28700 92918.4929
28800 95104.6173
28900 93495.3877
29000 92424.3836
29100 95445.0647
29200 93985.5702
29300 91329.5044
29400 96078.0067
29500 94604.7002
29600 90281.5350
29700 96686.4723
29800 95322.6815
29900 89949.9017
30000 96086.7721
30100 95164.8442
30200 92416.8868
30300 94279.2639
30400 94225.5248
30500 93191.1614
30600 93993.7915
30700 94166.8287
30800 93166.6997
30900 93982.0185
31000 94378.3213
31100 92924.2367
31200 94009.9980
31300 94758.4616
31400 92707.0519
31500 93616.8431
31600 95489.5984
31700 92105.4486
31800 93209.9487
31900 96400.5987
32000 91774.7513
32100 92595.9256
32200 97269.0666
32300 91665.0731
32400 91840.2487
32500 97628.1587
32600 92967.3942
32700 92219.0803
32800 95740.1885
32900 93700.9911
33000 93006.4394
33100 94822.0982
33200 93602.2451
33300 92809.5410
33400 94859.7280
33500 93695.7103
33600 92344.9343
33700 95015.9558
33800 93907.6133
33900 91656.7592
34000 95519.5057
34100 94789.6529
34200 90727.9833
34300 95980.5991
34400 95845.4113
34500 90086.1513
34600 95804.9676
34700 95991.3423
34800 91826.7649
34900 94504.5021
35000 94460.6942
35100 92735.3892
35200 94143.6499
35300 94029.4480
35400 92510.7323
35500 94025.1466
35600 94266.3157
35700 91975.9281
35800 93870.2035
35900 94722.5463
36000 91349.1741
36100 94022.6224
36200 95685.7741
36300 90670.6721
36400 93739.5565
36500 96958.3676
36600 90372.2278
36700 93264.8174
36800 97205.6646
36900 91739.5519
37000 93190.2237
37100 95267.8018
37200 92906.0782
37300 93160.3843
37400 94515.3673
37500 92850.1451
37600 92942.3038
37700 94654.5431
37800 92690.1786
37900 92408.3751
38000 95349.2399
38100 92805.8561
38200 91784.3472
38300 96070.5560
38400 93307.9787
38500 90713.9517
38600 96619.4831
38700 93928.1008
38800 90255.1257
38900 96309.5879
39000 94158.5325
39100 91834.5858
39200 94618.1722
39300 93853.0831
39400 92836.8139
39500 93971.8228
39600 93665.9868
39700 92568.9415
39800 94266.8321
39900 93572.9479
40000 92163.7903

